OID_,subtype,curb_id,txt_failed,txt,img_urls,arrows,type,symbols,dist_m,facing,
8297, ,cGhpbGFkZWxwaGlhOjMzODU4,F, ,"https://api.coord.com/surveyor/photo/365838, https://api.coord.com/surveyor/photo/366681", ,Hydrant, ,60.6800003, ,
8298, ,cGhpbGFkZWxwaGlhOjMzODU4,F, ,https://api.coord.com/surveyor/photo/365839, ,ADA Curb Ramp, ,63.3800011, ,
8299, ,cGhpbGFkZWxwaGlhOjMzODU5,F, ,https://api.coord.com/surveyor/photo/365840, ,ADA Curb Ramp, ,0, ,
8307, ,cGhpbGFkZWxwaGlhOjMzODU5,F, ,"https://api.coord.com/surveyor/photo/365843, https://api.coord.com/surveyor/photo/366685", ,Bus Stop, ,45.8499985, ,
8308, ,cGhpbGFkZWxwaGlhOjMzODYw,F, ,"https://api.coord.com/surveyor/photo/365844, https://api.coord.com/surveyor/photo/366687", ,ADA Curb Ramp, ,0.73, ,
8334, ,cGhpbGFkZWxwaGlhOjMzODYw,F, ,"https://api.coord.com/surveyor/photo/365853, https://api.coord.com/surveyor/photo/366702", ,Hydrant, ,117.8099976, ,
8335, ,cGhpbGFkZWxwaGlhOjMzODYw,F, ,"https://api.coord.com/surveyor/photo/365854, https://api.coord.com/surveyor/photo/366703", ,ADA Curb Ramp, ,119.8099976, ,
8339, ,cGhpbGFkZWxwaGlhOjMzODYx,T, ,https://api.coord.com/surveyor/photo/641718, ,Parking Sign, ,13.8699999, ,
8340, ,cGhpbGFkZWxwaGlhOjMzODYx,T, ,https://api.coord.com/surveyor/photo/641719, ,Parking Sign, ,22.2299995, ,
8341, ,cGhpbGFkZWxwaGlhOjMzODYx,T, ,https://api.coord.com/surveyor/photo/641720, ,Parking Sign, ,45.7099991, ,
8342, ,cGhpbGFkZWxwaGlhOjMzODYx,T, ,https://api.coord.com/surveyor/photo/641721, ,Parking Sign, ,58.0699997, ,
8343, ,cGhpbGFkZWxwaGlhOjMzODYx,F, ,https://api.coord.com/surveyor/photo/641722, ,Hydrant, ,63.7999992, ,
8344, ,cGhpbGFkZWxwaGlhOjMzODYx,F, ,https://api.coord.com/surveyor/photo/641723, ,ADA Curb Ramp, ,77.7300034, ,
8345, ,cGhpbGFkZWxwaGlhOjMzODYy,F, ,https://api.coord.com/surveyor/photo/641724, ,ADA Curb Ramp, ,0, ,
8346, ,cGhpbGFkZWxwaGlhOjMzODYy,F, ,"https://api.coord.com/surveyor/photo/641985, https://api.coord.com/surveyor/photo/641725", ,Hydrant, ,1.73, ,
8361, ,cGhpbGFkZWxwaGlhOjMzODYy,F, ,https://api.coord.com/surveyor/photo/641732, ,Hydrant, ,70.75, ,
8362, ,cGhpbGFkZWxwaGlhOjMzODYy,F, ,https://api.coord.com/surveyor/photo/641733, ,ADA Curb Ramp, ,76.5599976, ,
8363, ,cGhpbGFkZWxwaGlhOjMzODYz,F, ,"https://api.coord.com/surveyor/photo/365877, https://api.coord.com/surveyor/photo/366738", ,ADA Curb Ramp, ,0.07, ,
8364, ,cGhpbGFkZWxwaGlhOjMzODYz,F, ,"https://api.coord.com/surveyor/photo/365878, https://api.coord.com/surveyor/photo/366740", ,Hydrant, ,4.4000001, ,
8376, ,cGhpbGFkZWxwaGlhOjMzODYz,F, ,"https://api.coord.com/surveyor/photo/365885, https://api.coord.com/surveyor/photo/366752", ,Hydrant, ,78.7799988, ,
8377, ,cGhpbGFkZWxwaGlhOjMzODYz,F, ,https://api.coord.com/surveyor/photo/365886, ,ADA Curb Ramp, ,86.0400009, ,
8381, ,cGhpbGFkZWxwaGlhOjMzODY0,T, ,https://api.coord.com/surveyor/photo/365888, ,Parking Sign, ,8.4499998, ,
8382, ,cGhpbGFkZWxwaGlhOjMzODY0,T, ,https://api.coord.com/surveyor/photo/365889, ,Parking Sign, ,34.5800018, ,
8387, ,cGhpbGFkZWxwaGlhOjMzODY0,F, ,https://api.coord.com/surveyor/photo/366758, ,Bus Stop, ,55.6199989, ,
8388, ,cGhpbGFkZWxwaGlhOjMzODY0,F, ,"https://api.coord.com/surveyor/photo/365891, https://api.coord.com/surveyor/photo/366762", ,Hydrant, ,55.9300003, ,
8389, ,cGhpbGFkZWxwaGlhOjMzODY0,F, ,"https://api.coord.com/surveyor/photo/365892, https://api.coord.com/surveyor/photo/366760", ,Hydrant, ,56.4700012, ,
8390, ,cGhpbGFkZWxwaGlhOjMzODY0,F, ,"https://api.coord.com/surveyor/photo/365893, https://api.coord.com/surveyor/photo/366764", ,ADA Curb Ramp, ,66.8600006, ,
8391, ,cGhpbGFkZWxwaGlhOjM3MTY3,F, ,https://api.coord.com/surveyor/photo/371614, ,Hydrant, ,0, ,
8443, ,cGhpbGFkZWxwaGlhOjM3MTc4,F, ,"https://api.coord.com/surveyor/photo/374727, https://api.coord.com/surveyor/photo/373538", ,ADA Curb Ramp, ,0, ,
8453, ,cGhpbGFkZWxwaGlhOjM3MTc4,F, ,"https://api.coord.com/surveyor/photo/374731, https://api.coord.com/surveyor/photo/373542", ,ADA Curb Ramp, ,51.9000015, ,
8454, ,cGhpbGFkZWxwaGlhOjM4NzM1,F, ,https://api.coord.com/surveyor/photo/368980, ,ADA Curb Ramp, ,1.63, ,
8457, ,cGhpbGFkZWxwaGlhOjM4NzM2,F, ,"https://api.coord.com/surveyor/photo/368309, https://api.coord.com/surveyor/photo/368982", ,ADA Curb Ramp, ,0, ,
8458, ,cGhpbGFkZWxwaGlhOjM4NzM2,F, ,"https://api.coord.com/surveyor/photo/368311, https://api.coord.com/surveyor/photo/368983", ,Hydrant, ,4.79, ,
8461, ,cGhpbGFkZWxwaGlhOjM4NzM3,T, ,https://api.coord.com/surveyor/photo/374294, ,Parking Sign, ,71.9800034, ,
8462, ,cGhpbGFkZWxwaGlhOjM4NzM3,F, ,"https://api.coord.com/surveyor/photo/374296, https://api.coord.com/surveyor/photo/368986", ,ADA Curb Ramp, ,77.9400024, ,
8463, ,cGhpbGFkZWxwaGlhOjM4NzM3,T, ,https://api.coord.com/surveyor/photo/374295, ,Parking Sign, ,78.8399963, ,
8469, ,cGhpbGFkZWxwaGlhOjM4NzM4,T, ,https://api.coord.com/surveyor/photo/368990, ,Parking Sign, ,31.0400009, ,
8470, ,cGhpbGFkZWxwaGlhOjM4NzM5,F, ,"https://api.coord.com/surveyor/photo/374298, https://api.coord.com/surveyor/photo/368991", ,Hydrant, ,18.7199993, ,
8472, ,cGhpbGFkZWxwaGlhOjM4NzQw,F, ,https://api.coord.com/surveyor/photo/368993, ,Hydrant, ,2.4000001, ,
8476, ,cGhpbGFkZWxwaGlhOjM4NzQw,F, ,https://api.coord.com/surveyor/photo/368996, ,ADA Curb Ramp, ,127.3199997, ,
8479, ,cGhpbGFkZWxwaGlhOjM4NzQw,F, ,https://api.coord.com/surveyor/photo/368999, ,Hydrant, ,194.6399994, ,
8481, ,cGhpbGFkZWxwaGlhOjM4NzQw,F, ,https://api.coord.com/surveyor/photo/369001, ,ADA Curb Ramp, ,257.5299988, ,
8482, ,cGhpbGFkZWxwaGlhOjM4NzQx,F, ,https://api.coord.com/surveyor/photo/375992, ,ADA Curb Ramp, ,0, ,
8483, ,cGhpbGFkZWxwaGlhOjM4NzQx,T, ,https://api.coord.com/surveyor/photo/375994, ,Parking Sign, ,12.6499996, ,
8489, ,cGhpbGFkZWxwaGlhOjM4NzQx,F, ,https://api.coord.com/surveyor/photo/375997, ,Hydrant, ,53.8100014, ,
8493, ,cGhpbGFkZWxwaGlhOjM4NzQy,F, ,https://api.coord.com/surveyor/photo/374314, ,Bus Stop, ,70.9400024, ,
8494, ,cGhpbGFkZWxwaGlhOjM4NzQy,F, ,"https://api.coord.com/surveyor/photo/374315, https://api.coord.com/surveyor/photo/376000", ,ADA Curb Ramp, ,74.6999969, ,
8495, ,cGhpbGFkZWxwaGlhOjM4NzQz,F, ,https://api.coord.com/surveyor/photo/376001, ,ADA Curb Ramp, ,0, ,
8498, ,cGhpbGFkZWxwaGlhOjM4NzQz,F, ,https://api.coord.com/surveyor/photo/376003, ,Hydrant, ,68.9700012, ,
8506, ,cGhpbGFkZWxwaGlhOjM4NzQ2,F, ,https://api.coord.com/surveyor/photo/374324, ,ADA Curb Ramp, ,0, ,
8510, ,cGhpbGFkZWxwaGlhOjM4NzQ2,F, ,https://api.coord.com/surveyor/photo/374328, ,ADA Curb Ramp, ,114.7699966, ,
8522, ,cGhpbGFkZWxwaGlhOjM4OTMy,F, ,https://api.coord.com/surveyor/photo/375461, ,Hydrant, ,196.8399963, ,
8545, ,cGhpbGFkZWxwaGlhOjM4OTQ0,F, ,"https://api.coord.com/surveyor/photo/375475, https://api.coord.com/surveyor/photo/369030", ,Hydrant, ,96.9100037, ,
8548, ,cGhpbGFkZWxwaGlhOjM4OTQ0,F, ,"https://api.coord.com/surveyor/photo/375480, https://api.coord.com/surveyor/photo/369033", ,Hydrant, ,200.9700012, ,
8579, ,cGhpbGFkZWxwaGlhOjM5MTIw,T, ,https://api.coord.com/surveyor/photo/371104, ,Parking Sign, ,28.75, ,
8592, ,cGhpbGFkZWxwaGlhOjM5MTIz,F, ,"https://api.coord.com/surveyor/photo/371110, https://api.coord.com/surveyor/photo/362167", ,Hydrant, ,1.62, ,
8600, ,cGhpbGFkZWxwaGlhOjM5MTI0,F, ,https://api.coord.com/surveyor/photo/362174, ,ADA Curb Ramp, ,1.24, ,
8601, ,cGhpbGFkZWxwaGlhOjM5MTI0,T, ,https://api.coord.com/surveyor/photo/362177, ,Parking Sign, ,9.7799997, ,
8602, ,cGhpbGFkZWxwaGlhOjM5MTI0,T, ,https://api.coord.com/surveyor/photo/362181, ,Parking Sign, ,26.1900005, ,
8609, ,cGhpbGFkZWxwaGlhOjM5MTI0,F, ,https://api.coord.com/surveyor/photo/362189, ,Hydrant, ,86.7600021, ,
8610, ,cGhpbGFkZWxwaGlhOjM5MTI0,T, ,https://api.coord.com/surveyor/photo/362193, ,Parking Sign, ,107.1999969, ,
8614, ,cGhpbGFkZWxwaGlhOjM5MTI1,F, ,https://api.coord.com/surveyor/photo/371123, ,ADA Curb Ramp, ,1.88, ,
8623, ,cGhpbGFkZWxwaGlhOjM5MTI1,F, ,"https://api.coord.com/surveyor/photo/371129, https://api.coord.com/surveyor/photo/362203", ,ADA Curb Ramp, ,25.8199997, ,
8627, ,cGhpbGFkZWxwaGlhOjM5MTI1,F, ,"https://api.coord.com/surveyor/photo/371130, https://api.coord.com/surveyor/photo/362206", ,Hydrant, ,33.2900009, ,
8634, ,cGhpbGFkZWxwaGlhOjM5MTI1,F, ,https://api.coord.com/surveyor/photo/371133, ,ADA Curb Ramp, ,75.2600021, ,
8635, ,cGhpbGFkZWxwaGlhOjM5MTI2,F, ,https://api.coord.com/surveyor/photo/371135, ,ADA Curb Ramp, ,0.06, ,
8636, ,cGhpbGFkZWxwaGlhOjM5MTI2,F, ,"https://api.coord.com/surveyor/photo/371136, https://api.coord.com/surveyor/photo/362216", ,Hydrant, ,6.4099998, ,
8657, ,cGhpbGFkZWxwaGlhOjM5MTI3,F, ,"https://api.coord.com/surveyor/photo/371145, https://api.coord.com/surveyor/photo/362237", ,Hydrant, ,28.2000008, ,
8672, ,cGhpbGFkZWxwaGlhOjM5MTI3,F, ,https://api.coord.com/surveyor/photo/371152, ,ADA Curb Ramp, ,91.2200012, ,
8677, ,cGhpbGFkZWxwaGlhOjM5MjAx,F, ,"https://api.coord.com/surveyor/photo/356990, https://api.coord.com/surveyor/photo/356188", ,Hydrant, ,8.5600004, ,
8681, ,cGhpbGFkZWxwaGlhOjM5MjAz,F, ,"https://api.coord.com/surveyor/photo/356995, https://api.coord.com/surveyor/photo/356191", ,Bus Stop, ,30.1700001, ,
8682, ,cGhpbGFkZWxwaGlhOjM5MjAz,F, ,"https://api.coord.com/surveyor/photo/356997, https://api.coord.com/surveyor/photo/356192", ,ADA Curb Ramp, ,42.7999992, ,
8683, ,cGhpbGFkZWxwaGlhOjM5MjA0,F, ,"https://api.coord.com/surveyor/photo/356999, https://api.coord.com/surveyor/photo/356193", ,ADA Curb Ramp, ,0.19, ,
8688, ,cGhpbGFkZWxwaGlhOjM5MjA0,F, ,"https://api.coord.com/surveyor/photo/357004, https://api.coord.com/surveyor/photo/356196", ,ADA Curb Ramp, ,120.5999985, ,
8689, ,cGhpbGFkZWxwaGlhOjM5MjA1,F, ,https://api.coord.com/surveyor/photo/371156, ,ADA Curb Ramp, ,0, ,
8692, ,cGhpbGFkZWxwaGlhOjM5MjA1,F, ,https://api.coord.com/surveyor/photo/371160, ,Hydrant, ,36.9700012, ,
8697, ,cGhpbGFkZWxwaGlhOjM5MjA1,F, ,https://api.coord.com/surveyor/photo/371164, ,ADA Curb Ramp, ,74.9800034, ,
8698, ,cGhpbGFkZWxwaGlhOjM5MjA2,F, ,https://api.coord.com/surveyor/photo/371165, ,ADA Curb Ramp, ,0.47, ,
8703, ,cGhpbGFkZWxwaGlhOjM5MjA3,F, ,https://api.coord.com/surveyor/photo/371169, ,ADA Curb Ramp, ,4.3400002, ,
8713, ,cGhpbGFkZWxwaGlhOjM5MjA4,F, ,"https://api.coord.com/surveyor/photo/371178, https://api.coord.com/surveyor/photo/362275", ,ADA Curb Ramp, ,60.0400009, ,
8724, ,cGhpbGFkZWxwaGlhOjM5Mjc2,F, ,"https://api.coord.com/surveyor/photo/356203, https://api.coord.com/surveyor/photo/357013", ,ADA Curb Ramp, ,78.0599976, ,
8740, ,cGhpbGFkZWxwaGlhOjM5Mjc4,F, ,"https://api.coord.com/surveyor/photo/356207, https://api.coord.com/surveyor/photo/357021", ,ADA Curb Ramp, ,0, ,
8741, ,cGhpbGFkZWxwaGlhOjM5Mjc4,T, ,https://api.coord.com/surveyor/photo/356208, ,Parking Sign, ,5.4000001, ,
8746, ,cGhpbGFkZWxwaGlhOjM5Mjc4,F, ,https://api.coord.com/surveyor/photo/356210, ,ADA Curb Ramp, ,60.5200005, ,
8764, ,cGhpbGFkZWxwaGlhOjM5Mjc5,F, ,https://api.coord.com/surveyor/photo/351071, ,Hydrant, ,3.29, ,
8768, ,cGhpbGFkZWxwaGlhOjM5Mjc5,T, ,https://api.coord.com/surveyor/photo/351073, ,Parking Sign, ,28.4200001, ,
8780, ,cGhpbGFkZWxwaGlhOjM5Mjc5,F, ,"https://api.coord.com/surveyor/photo/351077, https://api.coord.com/surveyor/photo/346891", ,ADA Curb Ramp, ,75.0899963, ,
8781, ,cGhpbGFkZWxwaGlhOjM5Mjgw,F, ,"https://api.coord.com/surveyor/photo/351078, https://api.coord.com/surveyor/photo/346892", ,Hydrant, ,1.92, ,
8829, ,cGhpbGFkZWxwaGlhOjM5Mjgx,F, ,"https://api.coord.com/surveyor/photo/360667, https://api.coord.com/surveyor/photo/347062", ,Hydrant, ,160.3500061, ,
8830, ,cGhpbGFkZWxwaGlhOjM5Mjgx,F, ,"https://api.coord.com/surveyor/photo/360668, https://api.coord.com/surveyor/photo/347064", ,ADA Curb Ramp, ,160.5500031, ,
8831, ,cGhpbGFkZWxwaGlhOjM5MzI3,F, ,"https://api.coord.com/surveyor/photo/351084, https://api.coord.com/surveyor/photo/356216", ,ADA Curb Ramp, ,0, ,
8839, ,cGhpbGFkZWxwaGlhOjM5MzI5,F, ,"https://api.coord.com/surveyor/photo/356222, https://api.coord.com/surveyor/photo/357037", ,Hydrant, ,3.8099999, ,
8848, ,cGhpbGFkZWxwaGlhOjM5MzI5,F, ,"https://api.coord.com/surveyor/photo/356227, https://api.coord.com/surveyor/photo/357044", ,Hydrant, ,115.4100037, ,
8853, ,cGhpbGFkZWxwaGlhOjM5MzMw,F, ,"https://api.coord.com/surveyor/photo/351090, https://api.coord.com/surveyor/photo/346913", ,Hydrant, ,31.6200008, ,
8858, ,cGhpbGFkZWxwaGlhOjM5MzMx,F, ,https://api.coord.com/surveyor/photo/351093, ,Bus Stop, ,64.9700012, ,
8859, ,cGhpbGFkZWxwaGlhOjM5MzMx,T, ,https://api.coord.com/surveyor/photo/351094, ,Parking Sign, ,74, ,
8860, ,cGhpbGFkZWxwaGlhOjM5MzMy,F, ,"https://api.coord.com/surveyor/photo/351095, https://api.coord.com/surveyor/photo/360669", ,Hydrant, ,3.75, ,
8861, ,cGhpbGFkZWxwaGlhOjM5MzMy,F, ,"https://api.coord.com/surveyor/photo/351096, https://api.coord.com/surveyor/photo/360670", ,Hydrant, ,56.4500008, ,
8882, ,cGhpbGFkZWxwaGlhOjM5MzMy,F, ,https://api.coord.com/surveyor/photo/351101, ,Hydrant, ,150.1199951, ,
8883, ,cGhpbGFkZWxwaGlhOjM5MzMy,F, ,"https://api.coord.com/surveyor/photo/351102, https://api.coord.com/surveyor/photo/360675", ,Hydrant, ,152.9199982, ,
8884, ,cGhpbGFkZWxwaGlhOjM5NzIz,F, ,https://api.coord.com/surveyor/photo/376985, ,ADA Curb Ramp, ,0, ,
8889, ,cGhpbGFkZWxwaGlhOjM5NzI0,F, ,https://api.coord.com/surveyor/photo/376991, ,ADA Curb Ramp, ,34.1199989, ,
8892, ,cGhpbGFkZWxwaGlhOjM5Nzk1,F, ,https://api.coord.com/surveyor/photo/377762, ,ADA Curb Ramp, ,0.02, ,
8893, ,cGhpbGFkZWxwaGlhOjM5ODY1,F, ,"https://api.coord.com/surveyor/photo/377306, https://api.coord.com/surveyor/photo/377764", ,ADA Curb Ramp, ,0, ,
8896, ,cGhpbGFkZWxwaGlhOjM5ODY1,F, ,https://api.coord.com/surveyor/photo/377768, ,ADA Curb Ramp, ,89.5100021, ,
8897, ,cGhpbGFkZWxwaGlhOjM5ODY2,F, ,https://api.coord.com/surveyor/photo/377770, ,ADA Curb Ramp, ,1.01, ,
8898, ,cGhpbGFkZWxwaGlhOjM5ODY2,F, ,"https://api.coord.com/surveyor/photo/377773, https://api.coord.com/surveyor/photo/377312", ,ADA Curb Ramp, ,89.0999985, ,
8899, ,cGhpbGFkZWxwaGlhOjM5OTIx,F, ,"https://api.coord.com/surveyor/photo/377314, https://api.coord.com/surveyor/photo/362749", ,ADA Curb Ramp, ,0.19, ,
8900, ,cGhpbGFkZWxwaGlhOjM5OTIx,F, ,https://api.coord.com/surveyor/photo/362748, ,ADA Curb Ramp, ,0.31, ,
8901, ,cGhpbGFkZWxwaGlhOjM5OTIx,F, ,"https://api.coord.com/surveyor/photo/377317, https://api.coord.com/surveyor/photo/362750", ,Hydrant, ,13.9799995, ,
8914, ,cGhpbGFkZWxwaGlhOjM5OTIx,F, ,"https://api.coord.com/surveyor/photo/377333, https://api.coord.com/surveyor/photo/362757", ,ADA Curb Ramp, ,161.4700012, ,
8915, ,cGhpbGFkZWxwaGlhOjM5OTIy,F, ,"https://api.coord.com/surveyor/photo/373543, https://api.coord.com/surveyor/photo/374732", ,ADA Curb Ramp, ,3.76, ,
8925, ,cGhpbGFkZWxwaGlhOjM5OTIy,F, ,"https://api.coord.com/surveyor/photo/373547, https://api.coord.com/surveyor/photo/374736", ,Hydrant, ,26.7900009, ,
8931, ,cGhpbGFkZWxwaGlhOjM5OTIy,F, ,"https://api.coord.com/surveyor/photo/373550, https://api.coord.com/surveyor/photo/374739", ,Hydrant, ,110.4000015, ,
8937, ,cGhpbGFkZWxwaGlhOjM5OTIy,F, ,"https://api.coord.com/surveyor/photo/373553, https://api.coord.com/surveyor/photo/374742", ,ADA Curb Ramp, ,169.6600037, ,
8938, ,cGhpbGFkZWxwaGlhOjM5OTIz,F, ,"https://api.coord.com/surveyor/photo/374743, https://api.coord.com/surveyor/photo/373554", ,ADA Curb Ramp, ,0.47, ,
8939, ,cGhpbGFkZWxwaGlhOjM5OTIz,T, ,https://api.coord.com/surveyor/photo/374744, ,Parking Sign, ,13.4099998, ,
8946, ,cGhpbGFkZWxwaGlhOjM5OTIz,F, ,"https://api.coord.com/surveyor/photo/374747, https://api.coord.com/surveyor/photo/373558", ,Hydrant, ,51.7200012, ,
8952, ,cGhpbGFkZWxwaGlhOjM5OTIz,F, ,"https://api.coord.com/surveyor/photo/374750, https://api.coord.com/surveyor/photo/373561", ,Hydrant, ,115.0199966, ,
8959, ,cGhpbGFkZWxwaGlhOjM5OTIz,F, ,https://api.coord.com/surveyor/photo/374753, ,ADA Curb Ramp, ,146.1000061, ,
8960, ,cGhpbGFkZWxwaGlhOjM5OTI0,F, ,"https://api.coord.com/surveyor/photo/362758, https://api.coord.com/surveyor/photo/372814", ,ADA Curb Ramp, ,0.51, ,
8972, ,cGhpbGFkZWxwaGlhOjM5OTI0,F, ,"https://api.coord.com/surveyor/photo/362763, https://api.coord.com/surveyor/photo/372819", ,ADA Curb Ramp, ,71.5999985, ,
8973, ,cGhpbGFkZWxwaGlhOjM5OTI0,F, ,"https://api.coord.com/surveyor/photo/362764, https://api.coord.com/surveyor/photo/372820", ,ADA Curb Ramp, ,76.7300034, ,
8974, ,cGhpbGFkZWxwaGlhOjM5OTI0,F, ,"https://api.coord.com/surveyor/photo/362765, https://api.coord.com/surveyor/photo/372821", ,Hydrant, ,78.6100006, ,
8975, ,cGhpbGFkZWxwaGlhOjM5OTI0,F, ,"https://api.coord.com/surveyor/photo/362766, https://api.coord.com/surveyor/photo/372822", ,Hydrant, ,79.3000031, ,
8976, ,cGhpbGFkZWxwaGlhOjM5OTI0,T, ,https://api.coord.com/surveyor/photo/362767, ,Parking Sign, ,94.9000015, ,
8980, ,cGhpbGFkZWxwaGlhOjM5OTI0,T, ,https://api.coord.com/surveyor/photo/362769, ,Parking Sign, ,112.5800018, ,
8981, ,cGhpbGFkZWxwaGlhOjM5OTI0,T, ,https://api.coord.com/surveyor/photo/372826, ,Parking Sign, ,155.4499969, ,
8982, ,cGhpbGFkZWxwaGlhOjM5OTI0,F, ,"https://api.coord.com/surveyor/photo/362770, https://api.coord.com/surveyor/photo/372827", ,Hydrant, ,155.5700073, ,
8983, ,cGhpbGFkZWxwaGlhOjM5OTI0,F, ,"https://api.coord.com/surveyor/photo/362771, https://api.coord.com/surveyor/photo/372828", ,ADA Curb Ramp, ,159.5599976, ,
8984, ,cGhpbGFkZWxwaGlhOjM5OTI1,F, ,"https://api.coord.com/surveyor/photo/371667, https://api.coord.com/surveyor/photo/373564", ,ADA Curb Ramp, ,0.06, ,
8985, ,cGhpbGFkZWxwaGlhOjM5OTI1,F, ,"https://api.coord.com/surveyor/photo/371671, https://api.coord.com/surveyor/photo/373565", ,Hydrant, ,4.1999998, ,
8994, ,cGhpbGFkZWxwaGlhOjM5OTI1,F, ,"https://api.coord.com/surveyor/photo/371681, https://api.coord.com/surveyor/photo/373569", ,ADA Curb Ramp, ,44.8499985, ,
8995, ,cGhpbGFkZWxwaGlhOjM5OTI1,F, ,"https://api.coord.com/surveyor/photo/371685, https://api.coord.com/surveyor/photo/373570", ,ADA Curb Ramp, ,52.0699997, ,
9003, ,cGhpbGFkZWxwaGlhOjM5OTI1,F, ,"https://api.coord.com/surveyor/photo/371693, https://api.coord.com/surveyor/photo/373573", ,Hydrant, ,77.9499969, ,
9004, ,cGhpbGFkZWxwaGlhOjM5OTI1,F, ,"https://api.coord.com/surveyor/photo/371697, https://api.coord.com/surveyor/photo/373574", ,Hydrant, ,88.1200027, ,
9005, ,cGhpbGFkZWxwaGlhOjM5OTI1,F, ,"https://api.coord.com/surveyor/photo/371700, https://api.coord.com/surveyor/photo/373575", ,ADA Curb Ramp, ,95.7200012, ,
9006, ,cGhpbGFkZWxwaGlhOjM5OTI1,F, ,"https://api.coord.com/surveyor/photo/371703, https://api.coord.com/surveyor/photo/373576", ,ADA Curb Ramp, ,101.0800018, ,
9016, ,cGhpbGFkZWxwaGlhOjM5OTI1,F, ,"https://api.coord.com/surveyor/photo/371717, https://api.coord.com/surveyor/photo/373581", ,Hydrant, ,159.2899933, ,
9017, ,cGhpbGFkZWxwaGlhOjM5OTI1,F, ,"https://api.coord.com/surveyor/photo/371722, https://api.coord.com/surveyor/photo/373584", ,ADA Curb Ramp, ,163.8500061, ,
9018, ,cGhpbGFkZWxwaGlhOjM5OTI2,F, ,"https://api.coord.com/surveyor/photo/374754, https://api.coord.com/surveyor/photo/373587", ,ADA Curb Ramp, ,0, ,
9022, ,cGhpbGFkZWxwaGlhOjM5OTI2,T, ,https://api.coord.com/surveyor/photo/374756, ,Parking Sign, ,8.75, ,
9023, ,cGhpbGFkZWxwaGlhOjM5OTI2,F, ,"https://api.coord.com/surveyor/photo/374757, https://api.coord.com/surveyor/photo/373596", ,Hydrant, ,47.3899994, ,
9030, ,cGhpbGFkZWxwaGlhOjM5OTI2,F, ,"https://api.coord.com/surveyor/photo/374760, https://api.coord.com/surveyor/photo/373604", ,Hydrant, ,138.7200012, ,
9031, ,cGhpbGFkZWxwaGlhOjM5OTI2,F, ,"https://api.coord.com/surveyor/photo/374761, https://api.coord.com/surveyor/photo/373607", ,ADA Curb Ramp, ,147.8800049, ,
9033, ,cGhpbGFkZWxwaGlhOjM5OTY2,F, ,"https://api.coord.com/surveyor/photo/377338, https://api.coord.com/surveyor/photo/377776", ,ADA Curb Ramp, ,0.46, ,
9042, ,cGhpbGFkZWxwaGlhOjM5OTY3,F, ,"https://api.coord.com/surveyor/photo/377789, https://api.coord.com/surveyor/photo/377357", ,ADA Curb Ramp, ,50.6100006, ,
9046, ,cGhpbGFkZWxwaGlhOjM5OTcy,F, ,"https://api.coord.com/surveyor/photo/377371, https://api.coord.com/surveyor/photo/377793", ,ADA Curb Ramp, ,0.23, ,
9053, ,cGhpbGFkZWxwaGlhOjM5OTcz,F, ,"https://api.coord.com/surveyor/photo/377803, https://api.coord.com/surveyor/photo/377396", ,Hydrant, ,81.9300003, ,
9054, ,cGhpbGFkZWxwaGlhOjM5OTc2,F, ,"https://api.coord.com/surveyor/photo/377804, https://api.coord.com/surveyor/photo/377402", ,Hydrant, ,1.12, ,
9055, ,cGhpbGFkZWxwaGlhOjM5OTg5,F, ,"https://api.coord.com/surveyor/photo/376015, https://api.coord.com/surveyor/photo/373610", ,ADA Curb Ramp, ,0.19, ,
9056, ,cGhpbGFkZWxwaGlhOjM5OTg5,F, ,"https://api.coord.com/surveyor/photo/376016, https://api.coord.com/surveyor/photo/373613", ,Hydrant, ,1.13, ,
9067, ,cGhpbGFkZWxwaGlhOjM5OTg5,F, ,"https://api.coord.com/surveyor/photo/376020, https://api.coord.com/surveyor/photo/373626", ,Hydrant, ,87.9899979, ,
9068, ,cGhpbGFkZWxwaGlhOjM5OTg5,F, ,"https://api.coord.com/surveyor/photo/376021, https://api.coord.com/surveyor/photo/373629", ,ADA Curb Ramp, ,91.1299973, ,
9069, ,cGhpbGFkZWxwaGlhOjQwMDA3,F, ,"https://api.coord.com/surveyor/photo/376022, https://api.coord.com/surveyor/photo/373632", ,ADA Curb Ramp, ,0.99, ,
9076, ,cGhpbGFkZWxwaGlhOjQwMDA3,F, ,"https://api.coord.com/surveyor/photo/376026, https://api.coord.com/surveyor/photo/373644", ,ADA Curb Ramp, ,98.0599976, ,
9077, ,cGhpbGFkZWxwaGlhOjQwMTEw,F, ,https://api.coord.com/surveyor/photo/377404, ,Parking Sign, ,3.05, ,
9081, ,cGhpbGFkZWxwaGlhOjQwMjQ3,F, ,"https://api.coord.com/surveyor/photo/377810, https://api.coord.com/surveyor/photo/377416", ,Hydrant, ,124.3799973, ,
9091, ,cGhpbGFkZWxwaGlhOjQwMjUy,F, ,"https://api.coord.com/surveyor/photo/377432, https://api.coord.com/surveyor/photo/377819", ,Hydrant, ,2.0599999, ,
9108, ,cGhpbGFkZWxwaGlhOjQwMjUz,F, ,"https://api.coord.com/surveyor/photo/377834, https://api.coord.com/surveyor/photo/377459", ,Hydrant, ,3.8699999, ,
